source	target	weight	p_value
Hypoxia	KDM5B	3.03450641329308	6.83019144570774e-17
Hypoxia	SLC2A3	8.07912864375464	8.68284527484283e-17
Hypoxia	DPCD	3.42814519869535	9.93478522442729e-17
Hypoxia	UBE2O	1.66154334231176	1.14839905193444e-16
Hypoxia	LARS2	-2.47325250478647	1.15433351517757e-16
Hypoxia	THTPA	-2.3627081698886	1.20072186757767e-16
Hypoxia	CEP250	1.56381105825077	1.20318110005007e-16
Hypoxia	NFIL3	7.82955500471024	1.2614351435279e-16
Hypoxia	POP5	-3.90996084058019	1.33991870816335e-16
Hypoxia	PPP1R3C	5.75278252647685	1.50802243823921e-16
Hypoxia	PSMC5	-2.80234984773723	1.55637656764385e-16
Hypoxia	SLC25A20	-2.61835893721673	1.73368060159398e-16
Hypoxia	POLR3B	-2.06893758179051	1.75630017481362e-16
Hypoxia	COA7	-4.14980366693915	1.92380275227605e-16
Hypoxia	SMAP1	2.83991434580157	2.19776868727057e-16
Hypoxia	LNPK	4.21343198527831	2.80053760260794e-16
Hypoxia	GOT2	-2.86496918218006	2.84780517954528e-16
Hypoxia	EXOG	-1.48943221654854	3.05226705183823e-16
Hypoxia	TOR1A	-1.77191232802709	3.34768659598852e-16
Hypoxia	NDUFS1	-2.04084015891801	4.0054956492271e-16
Hypoxia	DPYSL4	2.54069955576574	4.06949144390416e-16
Hypoxia	KCTD11	6.43987096942673	4.19370054785563e-16
Hypoxia	BHLHE41	4.44440818954317	4.68106268810539e-16
Hypoxia	GPATCH4	-2.15233153676306	4.75045814503603e-16
Hypoxia	LYRM2	-1.88671770063159	4.882971724605e-16
Hypoxia	SERTAD2	3.87724321606614	5.56301776172867e-16
Hypoxia	MRPL4	-2.97065075777265	6.85644990457865e-16
Hypoxia	TSN	-2.32888298878315	1.11577032900581e-15
Hypoxia	CLK1	5.26015455783678	1.24831619406429e-15
Hypoxia	MRPS16	-2.48052939328792	1.36402902566234e-15
Hypoxia	ABHD11	-2.07100988263951	1.44008868328354e-15
Hypoxia	ZMYM2	1.94142764130843	1.59616388566748e-15
Hypoxia	NDUFAF1	-2.80003790498356	1.60488952094104e-15
Hypoxia	NOC4L	-2.23966950521424	1.78810127304254e-15
Hypoxia	SMYD2	1.94417992652775	2.22138208118617e-15
Hypoxia	EFEMP2	3.83450784593865	2.31914832330326e-15
Hypoxia	RNMT	2.98718264633363	2.48196913666024e-15
Hypoxia	FTSJ3	-2.47680433317995	3.37943080541766e-15
Hypoxia	TRMT12	-2.49317267866342	3.60436146584121e-15
Hypoxia	MAIP1	-2.43130666047922	3.82354983253277e-15
Hypoxia	NOL9	-2.30892338584633	4.30465173440384e-15
Hypoxia	DPAGT1	-2.6936964422775	4.4908965545577e-15
Hypoxia	ANAPC13	-1.96081163538139	4.61457548558287e-15
Hypoxia	TMSB10	3.68007428645189	6.16059588353347e-15
Hypoxia	PLXNA3	1.90832160315993	7.21634711652292e-15
Hypoxia	DFFA	-2.0385178132433	7.55744715761117e-15
Hypoxia	EIF2B1	-2.23897197884325	7.9825904504737e-15
Hypoxia	HK2	5.51704864280972	1.02096765023008e-14
Hypoxia	RNASEH1	-2.72079340023709	1.04044648542267e-14
Hypoxia	DCTN5	-1.59697957173671	1.18716184254442e-14
Hypoxia	OGFOD1	-2.6289298034815	1.22176842110671e-14
Hypoxia	ITGA5	5.85433804086359	1.29302829855471e-14
Hypoxia	DHX35	-1.62923483047043	1.32076699602034e-14
Hypoxia	PPME1	2.75642167588113	1.47764350327363e-14
Hypoxia	WDR73	-2.46852738920231	1.72608414974379e-14
Hypoxia	IDH3A	-3.04775694356375	1.81965644361955e-14
Hypoxia	WDR77	-3.78654535733809	1.85244560901375e-14
Hypoxia	DDX19A	-1.80472239190987	1.88089786532291e-14
Hypoxia	FGF11	2.38948884400737	1.99797192201534e-14
Hypoxia	PRMT3	-4.05632145710544	2.05442375065366e-14
Hypoxia	SLC6A8	4.52349148785913	2.27334602977374e-14
Hypoxia	FH	-2.52776039366259	2.27817313228118e-14
Hypoxia	MRPS28	-2.78906246476478	2.91115217776064e-14
Hypoxia	AIMP2	-2.60743708818777	3.30116536058313e-14
Hypoxia	MRPL58	-2.8790933214685	3.38331353321091e-14
Hypoxia	COA3	-1.79990929352404	3.44784792765278e-14
Hypoxia	CSRP2	4.27068511225024	3.48278134935422e-14
Hypoxia	PLIN2	2.87610350682493	3.5298361158672e-14
Hypoxia	TRAPPC13	-2.01443490534181	4.7144225788159e-14
Hypoxia	SPRTN	-3.34430450258584	5.02752736769838e-14
Hypoxia	CYREN	-2.25343823383556	5.79914035890856e-14
Hypoxia	BCS1L	-2.56995994237414	5.88160237913311e-14
Hypoxia	FKBP15	1.34596973154776	6.15412149039704e-14
Hypoxia	MRPL20	-1.7756746213234	6.29883372475482e-14
Hypoxia	SNRPC	-2.16401006466439	6.4800856825087e-14
Hypoxia	LRP1	2.59986540235192	6.5312730535515e-14
Hypoxia	TRAPPC3	-1.62552734290937	7.10805710946493e-14
Hypoxia	TMEM33	-2.75603360155825	7.5410308216106e-14
Hypoxia	POLDIP2	-1.90596725247556	7.86146768787481e-14
Hypoxia	SNX19	-1.27983413582522	7.89231469789059e-14
Hypoxia	OBSL1	1.78631303511293	8.24315347041238e-14
Hypoxia	TIMM22	-1.98426472641056	8.77638424576945e-14
Hypoxia	NDUFA4L2	3.04833235726376	8.82579809706779e-14
Hypoxia	NDNF	2.93745698064392	8.94195531840407e-14
Hypoxia	TTC1	-1.6760756102254	9.76228428451473e-14
Hypoxia	RAE1	-1.41681947169995	9.90692987640257e-14
Hypoxia	TMEM138	-4.44386119351254	9.93299550980629e-14
Hypoxia	FAM210A	4.01810368305118	1.00507382201252e-13
Hypoxia	DIMT1	-2.43555839890675	1.0709767758376e-13
Hypoxia	RPUSD2	-2.21735233154677	1.09611330385944e-13
Hypoxia	HDHD5	3.2421730493559	1.1048830206846e-13
Hypoxia	PNRC1	7.81855043381999	1.13088687876945e-13
Hypoxia	TENT4A	3.77541187365535	1.17649196759215e-13
Hypoxia	KISS1R	5.30613806267503	1.23514161915272e-13
Hypoxia	ARRDC3	7.51224855450096	1.27620217404999e-13
Hypoxia	INHA	2.43767492854661	1.27876497420162e-13
Hypoxia	ANAPC7	-2.98894901875528	1.32854095177797e-13
Hypoxia	EEF1AKMT3	3.12241309403513	1.41699554724642e-13
Hypoxia	WDR5B	-3.11290439078811	1.41976977440095e-13
Hypoxia	LGALS1	4.12136201958834	1.4296188069783e-13
Hypoxia	PSMD1	-3.22453515021193	1.48470679921755e-13
Hypoxia	IPMK	2.34532053817758	1.53451966501608e-13
Hypoxia	CUSTOS	-2.32063452413004	1.6268537591905e-13
Hypoxia	JAM2	2.47942569634853	1.81788107135632e-13
Hypoxia	APEH	-2.16365347690591	1.82465718539899e-13
Hypoxia	SEMA4B	6.0468556710614	1.83422346921497e-13
Hypoxia	COPS5	-1.87546806677445	1.84359941221098e-13
Hypoxia	METTL13	-2.35948977340286	2.16311859729095e-13
Hypoxia	RRS1	-5.2120889556279	2.49783874875303e-13
Hypoxia	LRP2BP	1.47099581495854	2.56545193281713e-13
Hypoxia	CIART	3.43051470727954	2.7227732895649e-13
Hypoxia	NIPA2	-2.45091537574164	3.15795854215943e-13
Hypoxia	MRPL18	-2.72969048870886	3.16525480958801e-13
Hypoxia	COL6A2	2.00152947754708	3.21008387219106e-13
Hypoxia	IGFBP3	11.260280794102	3.3102646098886e-13
Hypoxia	MAPKAP1	-1.93579038242256	3.33406107643561e-13
Hypoxia	CSTF2T	-2.52969606054999	3.97506519253529e-13
Hypoxia	PNPO	-2.91250313017325	3.98517860527739e-13
Hypoxia	SLC25A12	-2.41746601560891	4.05420974815754e-13
Hypoxia	PIAS2	2.08200352488104	4.25350941508843e-13
Hypoxia	POLR2G	-2.35946954643051	4.35213112743742e-13
Hypoxia	IDE	-2.37693045008544	4.48405582770130e-13
Hypoxia	FDX1	-1.88507076249542	4.77578255197242e-13
Hypoxia	POLR3K	-3.58619372234255	5.24127198169818e-13
Hypoxia	MRPL35	-2.39928422568362	5.30487920478195e-13
Hypoxia	CCT3	-3.30708404973866	5.48898542991316e-13
Hypoxia	C1orf131	-3.06618936098616	5.80435750794521e-13
Hypoxia	GCDH	-1.95726895703295	5.94054287083933e-13
Hypoxia	FASTKD3	-3.12530730464573	5.97838783275932e-13
Hypoxia	ZNF174	-1.42094582053522	6.16139726087098e-13
Hypoxia	SERGEF	1.43863054646124	6.21068618008465e-13
Hypoxia	C8orf33	-2.56807986247271	6.22180464890557e-13
Hypoxia	TEX261	-1.70389815039753	6.32469934654476e-13
Hypoxia	RYBP	3.01085376043899	7.0939589335488e-13
Hypoxia	GYG1	-3.05635471064819	7.2144821359652e-13
Hypoxia	AURKAIP1	-1.53062306130723	7.4595104395676e-13
Hypoxia	TIMM8B	-2.54429868590418	7.63642629231225e-13
Hypoxia	TNIP1	4.57950370984406	7.75527187183337e-13
Hypoxia	ZNF689	-2.39799797250039	8.12860234938372e-13
Hypoxia	PPP2R1B	-1.49935662482688	8.18973923631985e-13
Hypoxia	ATP5MC3	-2.03027087993962	8.44722547223138e-13
Hypoxia	C9orf78	-1.71214339331561	8.79861054958258e-13
Hypoxia	NDUFB2	-1.79975024704844	9.58985657001286e-13
Hypoxia	UPK1A	2.66724037227809	9.87930025758063e-13
Hypoxia	SCAND2P	1.15196588551915	1.08378224606463e-12
Hypoxia	UQCR10	-2.05316247099923	1.10906122304617e-12
Hypoxia	QSOX1	3.01602204876048	1.12998107887332e-12
Hypoxia	ORC5	-2.34408901082273	1.13174212757597e-12
Hypoxia	ITPA	-2.18639257563974	1.19738357674924e-12
Hypoxia	TMEM74B	1.85883959842996	1.22047457241322e-12
Hypoxia	BBX	2.48351775885925	1.24388395331481e-12
Hypoxia	SLC25A44	-2.34234215744569	1.34761951613218e-12
Hypoxia	TOE1	-2.80694950111777	1.40393407917325e-12
Hypoxia	PITPNA	-1.92096565715847	1.41709474036188e-12
Hypoxia	EMC8	-2.60119306518272	1.43335316756803e-12
Hypoxia	OGA	2.30164648512524	1.48901404965196e-12
Hypoxia	HMBS	-2.7913502406821	1.50172193478782e-12
Hypoxia	RIOX2	-2.6833579038408	1.50251601665341e-12
Hypoxia	GEMIN6	-2.14898286310264	1.56702587294638e-12
Hypoxia	FLNB	3.80588168961659	1.57413992905117e-12
Hypoxia	DIPK2A	2.39545498828479	1.61517468497003e-12
Hypoxia	GPN1	-1.6400501131113	1.62038003585507e-12
Hypoxia	TXNDC9	-2.30100700561299	1.66005969483837e-12
Hypoxia	THAP7	-1.82918292375247	1.68376800492344e-12
Hypoxia	CBX6	-2.55072081091632	1.72060961246152e-12
Hypoxia	TPD52	2.56048947279182	1.72440229370774e-12
Hypoxia	PRKAA2	2.35519372244846	1.73990956977071e-12
Hypoxia	SNAPC3	1.84893815987136	1.76132534569497e-12
Hypoxia	EIF2B3	-3.05629613368896	1.83490556665801e-12
Hypoxia	ATR	-2.20961199083151	1.842615643468e-12
Hypoxia	ING1	2.04112903295711	1.97530704537537e-12
Hypoxia	TRNT1	-2.66569178912644	2.01104678585566e-12
Hypoxia	SLC35B1	-2.60728022085484	2.07327637768393e-12
Hypoxia	SPRYD4	-2.1722898864248	2.18228168417334e-12
Hypoxia	CRABP2	3.85945024242678	2.30206056322183e-12
Hypoxia	MRPL40	-2.09724638282269	2.31919679499299e-12
Hypoxia	UNC119	2.05369186277873	2.48680294652128e-12
Hypoxia	MKKS	-2.63621209127445	2.50084394294592e-12
Hypoxia	MOB3A	2.58684167502523	2.69786914787428e-12
Hypoxia	LSM1	-1.67444206345555	2.84222085855682e-12
Hypoxia	LRRC8D	-2.86910697298878	2.86908203244352e-12
Hypoxia	PSMA5	-2.8914003636278	2.96294588878348e-12
Hypoxia	ATP5F1B	-2.37757388653546	3.17701316187184e-12
Hypoxia	HGH1	-1.93068890420136	3.22126849206852e-12
Hypoxia	POLR2K	-2.26455443870907	3.26580372345515e-12
Hypoxia	MRPS11	-1.69144175464798	3.34409993419397e-12
Hypoxia	HSPA4	-2.71506189735554	3.36327529203113e-12
Hypoxia	FOSL2	3.85210680041863	3.42647657972382e-12
Hypoxia	PRELID2	2.79207066569509	3.55751011898516e-12
Hypoxia	DHX29	-2.06120568470999	3.65810857036717e-12
Hypoxia	NPEPPS	2.96779965715217	3.67950187841212e-12
Hypoxia	YTHDF2	-2.14722213707361	3.69500120387188e-12
Hypoxia	PSMG1	-3.90990541582444	3.72588689804122e-12
Hypoxia	KDM7A	5.3192204838889	3.77909710839327e-12
Hypoxia	UMPS	-2.14715591691564	3.99708539904421e-12
Hypoxia	BTG1	5.25751419956741	4.59173111680075e-12
Hypoxia	DUS1L	-2.15438755021264	4.73347513372623e-12
Hypoxia	CDK19	2.43563179871583	4.74312454411936e-12
Hypoxia	ARFGAP2	-1.47665188602156	4.96528233395534e-12
Hypoxia	STC1	8.28873689778113	5.02883178316015e-12
Hypoxia	COMMD8	-2.46525168743617	5.25241577389047e-12
Hypoxia	BLMH	-2.40526668193084	5.47603002269402e-12
Hypoxia	PLAGL1	3.2558363667686	5.71674293719906e-12
Hypoxia	FASTKD2	-1.74739243164681	5.7319547879688e-12
Hypoxia	DTD2	-3.47188629172596	5.79609169300103e-12
Hypoxia	MPV17L2	-2.94423023945106	5.96459342155902e-12
Hypoxia	PSMD5	-1.21103261015247	6.19360189083121e-12
Hypoxia	WDR46	-2.38855030949733	6.22728190436266e-12
Hypoxia	POMGNT1	-1.30746083650152	6.36973781493197e-12
Hypoxia	ATG3	-1.71567266994928	6.75346558672624e-12
Hypoxia	KLF7	3.73224338359519	6.81733584931318e-12
Hypoxia	HTATSF1	-1.85133664171015	6.96308914039479e-12
Hypoxia	MFSD10	2.16122304092889	6.9660067154797e-12
Hypoxia	PHF21A	2.79010768673503	7.00518868246313e-12
Hypoxia	FOXRED2	-1.76448110009785	7.13265169029174e-12
Hypoxia	MRPL13	-2.14598844490386	7.25309193634856e-12
Hypoxia	CDK12	-1.26533686406753	7.49812322527267e-12
Hypoxia	SCO1	-2.80636749385079	7.66717465826905e-12
Hypoxia	TET1	3.71865899176147	8.80703429981761e-12
Hypoxia	HSPH1	-4.37625586809849	9.61712420739155e-12
Hypoxia	MRPL12	-2.48521201534538	9.8099723201458e-12
Hypoxia	METTL8	-2.06285945190034	9.86608264532784e-12
Hypoxia	TYW1	-1.80669393995612	1.01134371585282e-11
Hypoxia	ZNF142	-1.24104464047776	1.05572290864476e-11
Hypoxia	CABIN1	1.32740234436713	1.05977910008102e-11
Hypoxia	GPS1	-2.03020919897264	1.13047402869347e-11
Hypoxia	MFSD5	-2.54807638050899	1.19431535256821e-11
Hypoxia	GFM1	-1.75992263892289	1.2103520919332e-11
Hypoxia	UROD	-1.64794666426403	1.22328411427927e-11
Hypoxia	NUDT9	-1.7274062987713	1.27627421553274e-11
Hypoxia	SNTA1	1.72346420037044	1.2913218618887e-11
Hypoxia	NOL11	-3.40976939377716	1.36631314624256e-11
Hypoxia	CSTF2	-2.54778569626684	1.41523640738147e-11
Hypoxia	ERCC8	-1.41035103552067	1.46315489682669e-11
Hypoxia	API5	-1.8432132732384	1.46642255794526e-11
Hypoxia	USP14	-1.8346440593401	1.55157195680129e-11
Hypoxia	ATP5MC1	-3.29600161953411	1.57769926452934e-11
Hypoxia	PYCR3	-2.56273670674256	1.60499710678243e-11
Hypoxia	EIF2B4	-1.64804893963615	1.63065325179996e-11
Hypoxia	RBM45	-1.40271642809961	1.68083534561568e-11
Hypoxia	UTP20	-3.16889697559162	1.8061254036778e-11
Hypoxia	EXOSC4	-2.60644892675398	1.82604760703348e-11
Hypoxia	PREB	-2.01490856900198	1.84099990594004e-11
Hypoxia	DLD	-2.2066630591149	1.86852742175404e-11
Hypoxia	SDAD1	-2.38576177492156	1.91098661980531e-11
Hypoxia	P4HB	2.35782682030213	1.96226191084463e-11
Hypoxia	TMEM70	-1.95332176022881	2.03445715656396e-11
Hypoxia	LGALS8	2.05409362227596	2.04649334305704e-11
Hypoxia	MZF1	1.19749022438862	2.0902707264455e-11
Hypoxia	PRKAB1	-1.903793910096	2.1028167638485e-11
Hypoxia	ALG6	-2.63560203293256	2.18937669595505e-11
Hypoxia	DDX1	-2.12198703375779	2.22358180927535e-11
Hypoxia	TRIM26	-2.37978319742783	2.26041526432877e-11
Hypoxia	ASNSD1	-2.3335263469664	2.34931188288083e-11
Hypoxia	PARK7	-2.07558898858623	2.35285328818247e-11
Hypoxia	DDX56	-1.97913290295678	2.36203300814926e-11
Hypoxia	LSG1	-2.65071847681522	2.3748473968645e-11
Hypoxia	HSD17B10	-2.66115969463414	2.4062898292884e-11
Hypoxia	HDAC3	1.61479289779585	2.4163789260429e-11
Hypoxia	SPECC1L	-1.76507900179548	2.47892904200915e-11
Hypoxia	RNF113A	3.24401020839917	2.5012853967805e-11
Hypoxia	HIKESHI	-1.82926432627081	2.51983038304422e-11
Hypoxia	NSMCE4A	-2.01933126943219	2.58794418040162e-11
Hypoxia	DDX52	-1.5824599892072	2.59424066965057e-11
Hypoxia	UBIAD1	-1.77571150842648	2.6657887085804e-11
Hypoxia	ETF1	-2.92419926385239	2.68264812462767e-11
Hypoxia	TRIM44	-1.39982490561277	2.68838264209791e-11
Hypoxia	ATP5F1A	-1.45549172866688	2.69176087061645e-11
Hypoxia	TRMT5	-2.10486942850095	2.90222090452445e-11
Hypoxia	BMT2	4.57748539821363	2.95477116384989e-11
Hypoxia	SIGMAR1	-3.00693647382578	2.97586125312692e-11
Hypoxia	SEPHS2	-2.52044748390435	3.08459994172858e-11
Hypoxia	NBAS	1.33867341529683	3.31000614946556e-11
Hypoxia	SLC25A17	-1.53293969135929	3.36899949178279e-11
Hypoxia	SRP19	-2.49218392457783	3.41959301666533e-11
Hypoxia	EMG1	-3.72001648541985	3.45925966662194e-11
Hypoxia	ERH	-2.48427430172654	3.64731696635028e-11
Hypoxia	PNMA2	1.75306865211986	3.78857542786973e-11
Hypoxia	NUP58	2.96945629949597	3.80581985183507e-11
Hypoxia	OXLD1	-1.93695022968674	3.90035492477115e-11
Hypoxia	UTP3	-2.64226304378988	3.90193084615297e-11
Hypoxia	COASY	-1.75154367884822	4.0464523155743e-11
Hypoxia	CCT6A	-2.99959773938242	4.08786564072209e-11
Hypoxia	SUOX	-2.57799592690678	4.14119127755849e-11
Hypoxia	TIMM10	-3.18700464580345	4.24154793904439e-11
Hypoxia	SCLY	-2.02054545162423	4.26145091487265e-11
Hypoxia	PSMC1	-2.1031064858527	4.34476790861617e-11
Hypoxia	DHX57	-1.22456210010447	4.42789263567025e-11
Hypoxia	SETMAR	-1.37787789539796	4.47447902654925e-11
Hypoxia	UBE2L3	-1.48323689349676	4.52871339752764e-11
Hypoxia	LARP4	-2.63004907380597	4.6091285141751e-11
Hypoxia	RRAGA	2.56082896476497	4.66112708095925e-11
Hypoxia	MTERF1	-1.8428588976219	4.68352342420862e-11
Hypoxia	SAR1B	-2.21774530491767	4.72862343244123e-11
Hypoxia	MTFP1	3.72747417117849	4.80545455515226e-11
Hypoxia	B3GNT4	1.42869161376713	4.84421166003717e-11
Hypoxia	PDCD2	-1.34633199011876	4.87473213719873e-11
Hypoxia	TMEM177	-2.21932643477604	5.14152773185678e-11
Hypoxia	MRM2	-2.74796609185056	5.4650795280146e-11
Hypoxia	TMEM9B	-1.83781681956281	5.47292588184465e-11
Hypoxia	AKIP1	-1.67527124562519	5.52658026068093e-11
Hypoxia	MRPL57	-1.43351603314116	5.57517694461372e-11
Hypoxia	MKNK2	3.53880909997319	5.7445564197172e-11
Hypoxia	OXSR1	2.04555749126182	5.86648804738618e-11
Hypoxia	RMDN3	-1.58462609573445	6.21081873398883e-11
Hypoxia	PSMB6	-2.50814972273267	6.21738917652861e-11
Hypoxia	AREL1	-1.26514852984344	6.24508346934669e-11
Hypoxia	TSEN2	-2.12918669306129	6.61265719961189e-11
Hypoxia	GON7	-3.11797693754595	6.78854618389147e-11
Hypoxia	TIMM8A	-1.90035925097866	7.06617307235121e-11
Hypoxia	LARP1	-1.74520365199658	7.17183152620639e-11
Hypoxia	CCDC137	-2.5916183765008	7.6001956160167e-11
Hypoxia	USP39	-1.89979407546869	7.8500221652584e-11
Hypoxia	VCP	-2.24939367974579	7.879183282995e-11
Hypoxia	RUVBL1	-3.55123217322237	7.88318405156061e-11
Hypoxia	PSMD12	-2.82207475079916	7.93715618030642e-11
Hypoxia	SLC35F6	-1.4175295473382	7.95907440322867e-11
Hypoxia	MRPL9	-1.93379923327561	8.18571215288503e-11
Hypoxia	LONP1	2.95059828814648	8.30290455424926e-11
Hypoxia	ZCCHC10	-1.90409110185621	8.30878747549645e-11
Hypoxia	ABCF2	-1.77565178978718	8.33259878572235e-11
Hypoxia	HDDC2	-1.68021674040975	8.34775253692928e-11
Hypoxia	JMJD4	-1.33790803638138	8.51941694723689e-11
Hypoxia	MRPL24	-2.48036887414171	8.74841137029274e-11
Hypoxia	MGAT2	-1.85782950946109	8.89508443190454e-11
Hypoxia	EHD2	1.99116964431248	8.96861303832059e-11
Hypoxia	CEP41	-1.01484564903481	9.29157364672974e-11
Hypoxia	ANXA7	-2.13098296717888	9.30062493359132e-11
Hypoxia	CCT5	-3.15173317096356	9.46694729708387e-11
Hypoxia	POGLUT1	-2.64462863051067	9.52775834089845e-11
Hypoxia	NDUFS3	-2.03966776902271	9.69266722606419e-11
Hypoxia	SLC6A6	2.53786848910895	9.78022259324257e-11
Hypoxia	ARHGAP45	1.57703115424886	1.01137532257064e-10
Hypoxia	NDUFAF4	-3.58495532967101	1.03086779194747e-10
Hypoxia	XRCC5	-1.72706564162754	1.03751781268913e-10
Hypoxia	CHAC2	-5.41857287858805	1.10189032633924e-10
Hypoxia	KIAA2013	1.43466462790448	1.18148366426319e-10
Hypoxia	CAMKMT	-1.3949788030997	1.21573792525828e-10
Hypoxia	ENOX2	-0.969281826823275	1.21881305750623e-10
Hypoxia	SEC24A	2.77331120423537	1.26836204834161e-10
Hypoxia	DHRS11	-2.45998504044829	1.2977680533187e-10
Hypoxia	GUF1	-2.22311505600191	1.30642039557013e-10
Hypoxia	SNX17	-1.79466351354106	1.32470989490507e-10
Hypoxia	RFK	-2.75512723764987	1.33527683620188e-10
JAK-STAT	OAS1	15.0287145880853	1.0579835555034e-41
JAK-STAT	HERC6	8.7696758787049	1.34504062786845e-38
JAK-STAT	OAS3	10.6188418190691	1.21435813407217e-37
JAK-STAT	PLSCR1	8.48160317260622	8.95520557924246e-37
JAK-STAT	DDX60	12.1982332094247	9.15097090089524e-36
JAK-STAT	TRIM21	6.67418811717532	1.29926533666833e-35
JAK-STAT	SP110	8.67871272100352	2.14825578377255e-35
JAK-STAT	RIGI	12.9653782494159	2.65040615761522e-35
JAK-STAT	RSAD2	22.8987274334128	2.80113340842905e-35
JAK-STAT	STAT1	9.08393656608298	3.52905569846832e-35
JAK-STAT	IFI44	12.4508625272125	3.534853295291e-35
JAK-STAT	IFIT1	27.851363088861	4.35544852466653e-34
JAK-STAT	IFI44L	18.8671558887454	7.46305141774397e-34
JAK-STAT	OAS2	9.62482643391048	1.01095721160482e-33
JAK-STAT	SP100	4.47650931610002	1.06879809197877e-33
JAK-STAT	IFI35	10.5985356820645	6.15541849780128e-33
JAK-STAT	MX2	11.8187031026258	3.85078410217992e-32
JAK-STAT	SAMHD1	7.13344485896906	7.63041603659263e-32
JAK-STAT	ISG15	20.0390335250618	1.16135519157381e-31
JAK-STAT	DDX60L	7.20228303312216	1.55588511107771e-31
JAK-STAT	IFI6	12.5796945047128	8.68659848331127e-30
JAK-STAT	NMI	7.43265458763098	1.75143445308235e-29
JAK-STAT	USP18	12.1780117527987	5.01933600474894e-29
JAK-STAT	IFIT3	20.5923065601389	5.58997705649108e-29
JAK-STAT	IFI16	7.28451346284686	7.1757081216267e-29
JAK-STAT	SAMD9	10.426219160316	8.97435907736345e-29
JAK-STAT	EIF2AK2	5.72301632487512	2.21889447409393e-28
JAK-STAT	XAF1	8.78028611502116	2.40394562858488e-28
JAK-STAT	MX1	19.3841312664934	2.90485489547721e-28
JAK-STAT	BST2	8.10499358547223	1.50638486969982e-27
JAK-STAT	IFIH1	8.34769265175166	2.3786055352665e-27
JAK-STAT	SLC25A28	3.93346165414405	4.07477899214687e-27
JAK-STAT	SHFL	5.47812604985806	3.42278681408101e-26
JAK-STAT	RTP4	9.45113967581242	9.22859105245717e-26
JAK-STAT	TDRD7	6.56664681954279	1.30433999028849e-25
JAK-STAT	IFI27	11.2026545822811	1.62717448055297e-25
JAK-STAT	IFIT5	7.94806893522353	2.35135232093821e-24
JAK-STAT	IFITM1	13.9430942118392	2.45383771897597e-24
JAK-STAT	UBE2L6	8.21558512599392	2.48256014964876e-24
JAK-STAT	PML	3.60852527672784	4.96412717799549e-24
JAK-STAT	BATF2	8.61349510610271	1.10851476121244e-23
JAK-STAT	EPSTI1	12.0816176416244	1.22432356986532e-23
JAK-STAT	APOL2	3.656057664879	3.12654654299647e-23
JAK-STAT	OASL	12.7107272063666	6.59233115627737e-23
JAK-STAT	LAP3	7.38495886733531	9.2157985267562e-23
JAK-STAT	SLC15A3	4.26073918347599	1.21849654892553e-22
JAK-STAT	IRF7	8.06937432090483	3.08272649832274e-22
JAK-STAT	DHX58	4.9099421347871	3.56346160321431e-22
JAK-STAT	HELZ2	4.76215188440194	5.99063945356393e-22
JAK-STAT	ADAR	3.87492896070225	8.83642468594821e-22
JAK-STAT	PARP14	6.39728381278698	9.0362249027307e-22
JAK-STAT	TMEM62	2.30693529907938	1.41696315531012e-21
JAK-STAT	TRIM14	3.03795885139966	2.3957783078965e-21
JAK-STAT	SECTM1	5.9932298839984	9.93618930810972e-21
JAK-STAT	RNF114	2.4915675486216	1.51915862561774e-20
JAK-STAT	APOL6	6.47492088303486	3.34341817730883e-20
JAK-STAT	ETV7	4.77952816189511	4.46460806971347e-20
JAK-STAT	TAP2	3.59226036058408	7.76606573477112e-20
JAK-STAT	IFIT2	16.1871460351994	1.52437156702918e-19
JAK-STAT	PARP9	8.7151518590924	1.62213954663484e-19
JAK-STAT	IRF9	7.52658418893156	2.00901301389004e-19
JAK-STAT	PHF11	3.86173133641047	2.45472788541562e-19
JAK-STAT	TAP1	9.77763834312082	3.05748747556114e-19
JAK-STAT	TRIM5	3.4234903429741	3.40133201470972e-19
JAK-STAT	PSMB8	5.86968402069555	6.40961995471653e-19
JAK-STAT	TRIM38	3.49272614630224	8.86511782486408e-19
JAK-STAT	APOL4	2.51446567489816	1.69228313391727e-18
JAK-STAT	PARP12	6.9441010532389	1.95987246874917e-18
JAK-STAT	SAMD9L	10.5628991033041	2.23729098789829e-18
JAK-STAT	APOBEC3G	2.82646310969777	2.45385045594299e-18
JAK-STAT	CMTR1	2.78086050029633	1.6615175903019e-17
JAK-STAT	HERC5	9.11964240689449	1.80513783386308e-17
JAK-STAT	STAT2	4.14717606787694	2.48109599640399e-17
JAK-STAT	OGFR	2.04247813750597	2.79115057140821e-17
JAK-STAT	GBP1	10.3986860770214	5.6540913301829e-17
JAK-STAT	MYD88	4.30443072295005	7.77202272132923e-17
JAK-STAT	TRIM22	10.5674574971914	1.02725626517697e-16
JAK-STAT	TMEM140	5.10714104409123	2.22823800918931e-16
JAK-STAT	RNF213	4.93751605673014	4.10880000552221e-16
JAK-STAT	CMPK2	15.9287714424658	4.55525844768374e-16
JAK-STAT	LAMP3	9.97323029401613	8.3692154252197e-16
JAK-STAT	NLRC5	6.54684526065919	1.53435395773448e-15
JAK-STAT	TRANK1	3.58887468491964	3.30004089988073e-15
JAK-STAT	ZBP1	1.94145155963196	3.60742533762038e-15
JAK-STAT	PRKD2	2.15549487824293	3.76651994457352e-15
