gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
LYZ	2	0	6.86356859413234	0.96	0.106	0	0.854
SPI1	2	0	6.82635588398766	0.809	0.015	0	0.794
FCGR2A	2	0	6.54428803689963	0.851	0.027	0	0.824
AIF1	2	0	6.44055176816757	0.983	0.087	0	0.896
HLA-DQA1	2	0	6.2751366335621	0.85	0.072	0	0.778
CPVL	2	0	5.99147144378582	0.857	0.044	0	0.813
C1orf162	2	0	5.83420268400621	0.769	0.026	0	0.743
LST1	2	0	5.78574409687267	0.781	0.023	0	0.758
CD83	2	0	5.59278806449296	0.869	0.089	0	0.78
ITGB2	2	0	5.30700421236656	0.872	0.034	0	0.838
MS4A6A	2	0	5.30067550605922	0.934	0.064	0	0.87
TYROBP	2	0	4.99912975906907	0.965	0.155	0	0.81
HLA-DQB1	2	0	4.99906008543357	0.967	0.185	0	0.782
LAPTM5	2	0	4.85444940579995	0.93	0.062	0	0.868
ECSCR	3	0	10.0162524100578	0.937	0.003	0	0.934
SOX18	3	0	9.85676453647239	0.775	0.004	0	0.771
MYCT1	3	0	9.42856011658111	0.757	0.002	0	0.755
AC011526.1	3	0	9.27811753712368	0.829	0.003	0	0.826
CLDN5	3	0	8.99764853795386	0.874	0.006	0	0.868
PTPRB	3	0	8.91749572952849	0.874	0.004	0	0.87
PLVAP	3	0	8.78663277520357	0.901	0.015	0	0.886
CXorf36	3	0	8.70609409211002	0.82	0.005	0	0.815
EMCN	3	0	8.43191912867103	0.982	0.016	0	0.966
TIE1	3	0	8.36144592072258	0.73	0.004	0	0.726
ELTD1	3	0	7.56340265886798	0.982	0.031	0	0.951
CYYR1	3	0	7.37851943408152	0.865	0.012	0	0.853
ESAM	3	0	7.29555798506612	0.865	0.011	0	0.854
MMRN2	3	0	7.26304221666158	0.928	0.018	0	0.91
SLCO2A1	3	7.80533261078227e-303	8.64420341832926	0.73	0.007	1.40597456318021e-298	0.723
ROBO4	3	2.84042714378407e-288	7.50256069802489	0.721	0.008	5.11646141409825e-284	0.713
CCL14	3	8.15811583322922e-284	9.76137652761121	0.622	0.002	1.46952140503958e-279	0.62
ERG	3	1.68094003501665e-277	6.90996642547567	0.712	0.009	3.02787728507549e-273	0.703
TEK	3	1.28606085586473e-276	8.28100292816725	0.631	0.004	2.31658141966913e-272	0.627
VWF	3	9.19904736185058e-268	9.01406003397486	0.982	0.046	1.65702440129015e-263	0.936
GZMA	4	2.66967993265521e-280	9.73194195171733	0.684	0.005	4.80889446269184e-276	0.679
CD3D	4	1.07718542387586e-268	8.82716635089474	0.633	0.004	1.94033410402759e-264	0.629
GZMM	4	1.08191178324668e-243	9.38774469298894	0.532	0.001	1.94884769516224e-239	0.531
CD3E	4	6.36702641317447e-208	7.44663838204251	0.519	0.004	1.14689246780512e-203	0.515
GZMH	4	5.68221302361808e-199	10.1065629404449	0.418	0	1.02353703194433e-194	0.418
CD3G	4	5.35666357019e-193	8.83252953566183	0.418	0.001	9.64895808898324e-189	0.417
LCK	4	3.38563482924656e-192	7.38774469298894	0.468	0.003	6.09854401792184e-188	0.465
CD2	4	2.17732498558934e-166	6.32744418272112	0.608	0.017	3.92201549654208e-162	0.591
KLRB1	4	3.92612324999869e-166	8.5331751325105	0.43	0.004	7.07212581022265e-162	0.426
CCL5	4	8.67764829047232e-152	6.84279787111566	0.658	0.027	1.56310478656278e-147	0.631
PTPRCAP	4	1.46232102478088e-146	5.005695605664	0.759	0.041	2.6340788619378e-142	0.718
NKG7	4	6.328313500675e-141	8.28586507896972	0.544	0.017	1.13991911087659e-136	0.527
GZMK	4	1.44817260675847e-139	7.25529439696529	0.494	0.013	2.60859331655403e-135	0.481
PRF1	4	4.13359002717365e-133	8.18129381552151	0.316	0.002	7.44583571594789e-129	0.314
BCL11B	4	1.03663616881853e-125	7.38774469298894	0.291	0.001	1.86729273089282e-121	0.29
LAT	4	5.05225304090953e-124	5.250241169239	0.481	0.015	9.10062340259034e-120	0.466
ICOS	4	9.76203112404676e-119	7.74138164760364	0.266	0.001	1.75843466637454e-114	0.265
CD96	4	3.69047098292682e-118	6.33883509250799	0.329	0.004	6.64764538154608e-114	0.325
SAMD3	4	1.69567775385639e-113	6.00072156987969	0.354	0.006	3.05442433802151e-109	0.348
CD8A	4	9.81499652744149e-107	6.48085409738042	0.304	0.004	1.76797532448804e-102	0.3
IGJ	5	0	11.2764515923479	1	0.007	0	0.993
TCL1A	5	0	10.7049723209903	0.75	0.002	0	0.748
LILRA4	5	0	10.4698490536402	1	0.004	0	0.996
CLEC4C	5	0	10.2421816902631	0.833	0.001	0	0.832
LRRC26	5	0	9.48425647746127	0.875	0.003	0	0.872
SCT	5	0	9.42088757724765	0.875	0.005	0	0.87
SHD	5	0	9.36617040753858	0.729	0.002	0	0.727
MZB1	5	0	8.72231421776386	0.917	0.002	0	0.915
DERL3	5	0	8.01818001606502	0.958	0.01	0	0.948
FAM129C	5	1.11647323767884e-297	8.21981387723467	0.75	0.004	2.0111032430309e-293	0.746
GZMB	5	2.43062804942032e-289	8.46752687948302	1	0.016	4.37829030542082e-285	0.984
LAMP5	5	3.85603915534145e-252	7.58127033630867	0.875	0.014	6.94588333051656e-248	0.861
RP11-73G16.2	5	3.03849636525419e-237	10.1267044728432	0.479	0	5.47324350273237e-233	0.479
PTCRA	5	5.60988843803266e-224	7.95677947140088	0.583	0.004	1.01050920434282e-219	0.579
BCL11A	5	2.7054117497652e-215	6.96258509308208	0.938	0.024	4.87325818485206e-211	0.914
C1orf186	5	3.59376634034717e-200	7.24218169026313	0.521	0.003	6.47345130886736e-196	0.518
PLAC8	5	2.90348160522785e-199	6.78800579707732	1	0.034	5.23004141549693e-195	0.966
SPIB	5	1.10331996599555e-193	6.20655778053241	0.833	0.02	1.98741025474779e-189	0.813
PACSIN1	5	6.0150685434517e-184	7.54174197212203	0.458	0.002	1.08349429673196e-179	0.456
PHEX	5	7.32774990698255e-178	7.34909689417964	0.542	0.006	1.31994759074477e-173	0.536
