gmean	variance	residual_variance	gene
0.178301881336799	6.19766694417323	16.0328815190645	PLEK
0.329988085940122	10.7922513405776	15.921803703738	TEX14
0.0251685121886569	0.893419093038172	15.896320672839	IFNG
2.65650058302434	396.053051459792	15.892159017374	CADM1
0.516702060685264	51.3182533609085	15.8460148750379	CRLF1
0.133371153867633	2.32359914806004	15.7065806876785	HAMP
0.0241257006774918	37.7449637042453	15.6876243251128	ACTG2
0.416895760831872	17.6689440487087	15.5906456108799	NR4A3
0.149224321884441	4.80188314679682	15.5785403854452	BCL2A1
0.385294272647815	28.8400362466003	15.5681333774145	DLK1
1.91656056848597	190.715299752791	15.481312277059	SERPINE1
0.316577156100615	5.62124844840364	15.2395273990751	PTPRC
1.13612676067867	63.3483887803182	15.1172448475104	DOCK4
0.0643243697044242	2.28629167578611	14.9351049205446	EREG
0.35908073131224	12.5309805467722	14.6149765916017	OTUD1
0.202344037848439	4.84070840234349	14.5916171379902	MSR1
0.182729220482124	5.10535394505165	14.5658737571682	LOX
0.0947840915773257	8.01445562576871	14.463594742794	MYH11
1.1397592983942	67.9629942492843	14.2155577082246	NFKBIA
0.15698778595972	8.92456522965173	14.1606272992495	HMOX1
0.267791424128577	24.4305246874772	14.0858255839314	NOV
0.0410683027904253	3.29012768234067	13.9105592268627	LY6H
0.595241431051756	63.0671300974589	13.8811858247806	LPL
0.432727013343479	48.0415475794415	13.643466409541	BGN
0.1200817839487	3.92933558305092	13.6028913397776	PLAU
0.122806100561507	3.1072456119382	13.5634589181548	CCL4L1
0.0206892265515792	4.16360038295561	13.5282943158937	CST2
0.153778322198589	7.15017779219632	13.5028331835013	MECOM
0.445030210296582	15.0251240199097	13.4847871987374	GBP2
0.246168697713149	15.2339243067641	13.4731364855686	GPC5
3.68242671400918	1121.68902114002	13.3586129692748	COL1A1
0.190608829915686	13.9775225890175	13.2897715196714	CRISPLD2
1.22056498404651	220.069018832332	13.2748435212165	CTGF
1.49197163850423	299.327733288765	13.2621491720462	S100A4
0.100350776028357	2.87382240373116	13.1474607673759	CTB-35F21.1
1.82491924995064	327.417705608813	13.0705869296723	SAT1
2.78781216543494	376.331236011492	13.0549762186105	TIMP3
0.0710635682170715	0.794637483117201	12.9906811251911	STAT4
0.446186782147177	38.3607197302683	12.8066774270216	NRG1
0.879319953893242	40.6103238651685	12.7531078962397	NFKB1
0.0528445372805952	2.38116180564502	12.5658897146059	RP11-563P16.1
0.186043623354945	7.44390864463124	12.4980782897635	PLXNA2
0.0449588323203029	3.28200031010367	12.4346017234746	NRG3
0.410179734328681	30.917774166226	12.4242704268736	PTPRT
0.784895398305071	75.0323363276099	12.2819456663016	KIF26B
0.0977849379835256	4.53142793771916	12.2609716417859	DYSF
0.248246316714054	6.35075888301286	12.2041807017687	RBM47
0.406417609848384	39.5677081355302	12.2019331014207	SCG2
0.804858481535528	21.3790368883668	12.1186960124421	GPNMB
0.829194241470308	47.61768225619	11.9269068392286	GLUL
0.0755863128042764	0.674326296325615	11.85167591982	PTPN22
0.110308602657148	2.1471856539626	11.5789290122343	LUCAT1
1.7644515681829	123.161462323351	11.5081198081374	VEGFA
0.630336635525912	47.0460227307025	11.397902463548	GAP43
0.96801845474512	182.11332985286	11.3094589780114	RARRES2
0.0174908118807626	2.10773256783603	11.2994515350456	RP11-412B14.1
0.253481377209339	4.99173299487534	11.2862268289564	FCGR3A
0.139909023931253	8.52298408036755	11.2580585300995	CNTNAP2
0.574790655301296	19.8449451290701	11.239835475895	SLC8A1
0.0307447565973946	1.8142931921551	11.2004780841813	LTB
1.33507840568938	143.290135616031	11.1958667384923	MT2A
0.334186901455086	13.1786177482437	11.1592818554712	RNASE1
0.778637996810546	100.649800234938	11.1461652432109	PRSS23
0.210335920759495	4.70078945357767	11.0728645251021	LCP2
0.706307297007037	45.5461133299562	11.0098421127878	LDB2
0.0981767436211898	2.13035092248944	10.9230489010467	NLRP3
0.380578497715974	22.1965845133397	10.8538002611318	ALK
0.426895127230901	22.7770074512842	10.8346214652464	GRIK2
0.836915218516704	72.9314618456053	10.8188353821396	AKAP6
0.444879473089081	26.6164989640504	10.8122056709183	SLIT3
0.203108135317381	3.80761147562954	10.790063683218	CLEC7A
0.302073674166478	22.1909637377046	10.7103992572508	DIRAS3
0.106877023694559	5.91125922959414	10.7100575261548	CD93
