gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
LCK	14	3.74749122613086e-155	7.07978716358212	0.381	0.003	6.75035594562952e-151	0.378
KLRB1	14	5.40719007726902e-134	8.22521760310368	0.351	0.004	9.73997148618469e-130	0.347
CD2	14	4.83989405414395e-133	6.01948665331431	0.495	0.017	8.71810115972949e-129	0.478
CCL5	14	1.13498168443416e-120	6.53484034170885	0.536	0.027	2.04444250817125e-116	0.509
NKG7	14	5.34676271480724e-118	8.01400374453678	0.454	0.017	9.63112367818229e-114	0.437
PTPRCAP	14	1.03502269012696e-115	4.69773807625719	0.619	0.042	1.8643863717257e-111	0.577
GZMK	14	9.21081934321524e-112	6.94733686755847	0.402	0.013	1.65914488829336e-107	0.389
PRF1	14	1.29339355796468e-107	7.8733362861147	0.258	0.002	2.32978981596178e-103	0.256
LAT	14	4.10699673411816e-99	4.94228363983219	0.392	0.015	7.39793321716703e-95	0.377
CD96	14	2.91201449613473e-95	6.03087756310117	0.268	0.004	5.24541171188749e-91	0.264
SAMD3	14	2.82463205556515e-91	5.69276404047288	0.289	0.006	5.0880097216895e-87	0.283
CTSW	14	4.30667407219801e-84	5.84846161747567	0.309	0.01	7.75761200625027e-80	0.299
CST7	14	2.05486778620396e-65	4.21319303814984	0.515	0.058	3.7014333432892e-61	0.457
CD52	14	9.74230462136675e-57	3.72783819995399	0.577	0.089	1.75488133144679e-52	0.488
IGJ	15	0	11.2764515923479	1	0.007	0	0.993
TCL1A	15	0	10.7049723209903	0.75	0.002	0	0.748
LILRA4	15	0	10.4698490536402	1	0.004	0	0.996
CLEC4C	15	0	10.2421816902631	0.833	0.001	0	0.832
LRRC26	15	0	9.48425647746127	0.875	0.003	0	0.872
SCT	15	0	9.42088757724765	0.875	0.005	0	0.87
SHD	15	0	9.36617040753858	0.729	0.002	0	0.727
MZB1	15	0	8.72231421776386	0.917	0.002	0	0.915
DERL3	15	0	8.01818001606502	0.958	0.01	0	0.948
FAM129C	15	1.11647323767884e-297	8.21981387723467	0.75	0.004	2.0111032430309e-293	0.746
GZMB	15	2.43062804942032e-289	8.46752687948302	1	0.016	4.37829030542082e-285	0.984
LAMP5	15	3.85603915534145e-252	7.58127033630867	0.875	0.014	6.94588333051656e-248	0.861
RP11-73G16.2	15	3.03849636525419e-237	10.1267044728432	0.479	0	5.47324350273237e-233	0.479
PTCRA	15	5.60988843803266e-224	7.95677947140088	0.583	0.004	1.01050920434282e-219	0.579
BCL11A	15	2.7054117497652e-215	6.96258509308208	0.938	0.024	4.87325818485206e-211	0.914
C1orf186	15	3.59376634034717e-200	7.24218169026313	0.521	0.003	6.47345130886736e-196	0.518
PLAC8	15	2.90348160522785e-199	6.78800579707732	1	0.034	5.23004141549693e-195	0.966
SPIB	15	1.10331996599555e-193	6.20655778053241	0.833	0.02	1.98741025474779e-189	0.813
PACSIN1	15	6.0150685434517e-184	7.54174197212203	0.458	0.002	1.08349429673196e-179	0.456
PHEX	15	7.32774990698255e-178	7.34909689417964	0.542	0.006	1.31994759074477e-173	0.536
